"_id","author","bookid","commentnum","describle","pic1","press","publishdate","rating","tags","title","unitprice"
"62cafa2e4039b36c9e201fc4","金庸","1002299","102940","欲练此功，必先自宫","https://img9.doubanio.com/view/subject/s/public/s2157335.jpg","生活·读书·新知三联书店","1994-5","9.1","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c15c"" }, ""title"" : ""笑傲江湖（全四册）"", ""content"" : ""《笑傲江湖》是金庸1967年写的一部武侠小说，属于金庸的后期作品。"", ""tag"" : ""武侠"" } ]","笑傲江湖（全四册）","76.80元"
"62cafa2e4039b36c9e201fc5","钱穆","1003479","59635","一部简明的“中国政治制度史”","https://img9.doubanio.com/view/subject/s/public/s1067497.jpg","生活·读书·新知三联书店","2001","9.2","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c33c"" }, ""title"" : ""中国历代政治得失"", ""content"" : ""《中国历代政治得失》为作者的专题演讲合集，分别就中国汉、唐、宋、明、清五代的政府组织、百官职权、考试监察、财经赋税、兵役义务等种种政治制度作了提要勾玄的概观..."", ""tag"" : ""历史"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c3e2"" }, ""title"" : ""中国历代政治得失"", ""content"" : ""《中国历代政治得失》为作者的专题演讲合集，分别就中国汉、唐、宋、明、清五代的政府组织、百官职权、考试监察、财经赋税、兵役义务等种种政治制度作了提要勾玄的概观..."", ""tag"" : ""政治"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c3ec"" }, ""title"" : ""中国历代政治得失"", ""content"" : ""1952年春，钱穆先生应有关方面之邀，以“中国历代政治得失”为题进行了五次讲演。《中国历代政治得失)》即是先生根据讲义整理而成，分别从“政府的组织”、“考试..."", ""tag"" : ""政治"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c464"" }, ""title"" : ""中国历代政治得失"", ""content"" : ""1952年春，钱穆先生应有关方面之邀，以“中国历代政治得失”为题进行了五次讲演。《中国历代政治得失)》即是先生根据讲义整理而成，分别从“政府的组织”、“考试..."", ""tag"" : ""中国历史"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c4e3"" }, ""title"" : ""中国历代政治得失"", ""content"" : ""1952年春，钱穆先生应有关方面之邀，以“中国历代政治得失”为题进行了五次讲演。《中国历代政治得失)》即是先生根据讲义整理而成，分别从“政府的组织”、“考试..."", ""tag"" : ""人文"" } ]","中国历代政治得失","12.00元"
"62cafa2e4039b36c9e201fc6","[古希腊] 柏拉图/郭斌和","1004821","31179","人类历史上最早的乌托邦","https://img9.doubanio.com/view/subject/s/public/s34157889.jpg","商务印书馆","1986-8","8.8","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c36d"" }, ""title"" : ""理想国"", ""content"" : ""《理想国》涉及柏拉图思想体系的各个方面，包括哲学、伦理、教育、文艺、政治等内容，主要是探讨理想国家的问题。\n《理想国》一书是柏拉图的一篇重要对话录，对话录里..."", ""tag"" : ""哲学"" } ]","理想国","28.00元"
"62cafa2e4039b36c9e201fc7","张爱玲","1004992","14933","无","https://img9.doubanio.com/view/subject/s/public/s1662165.jpg","安徽文艺出版社","1992年","8.9","[ ]","张爱玲文集","45元"
"62cafa2e4039b36c9e201fc8","[英] 莎士比亚/朱生豪","1006197","44601","生存还是毁灭，这是一个值得思考的问题","https://img9.doubanio.com/view/subject/s/public/s27009357.jpg","人民文学出版社","2001-1","8.7","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c539"" }, ""title"" : ""哈姆莱特"", ""content"" : ""本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。\n    本书..."", ""tag"" : ""戏剧"" } ]","哈姆莱特","7.00元"
"62cafa2e4039b36c9e201fc9","[清] 曹雪芹 著","1007305","373222","都云作者痴，谁解其中味？","https://img9.doubanio.com/view/subject/s/public/s1070959.jpg","人民文学出版社","1996-12","9.6","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bec2"" }, ""title"" : ""红楼梦"", ""content"" : ""《红楼梦》是一部百科全书式的长篇小说。以宝黛爱情悲剧为主线，以四大家族的荣辱兴衰为背景，描绘出18世纪中国封建社会的方方面面，以及封建专制下新兴资本主义民主..."", ""tag"" : ""经典"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bedf"" }, ""title"" : ""红楼梦"", ""content"" : ""《红楼梦》是一部百科全书式的长篇小说。以宝黛爱情悲剧为主线，以四大家族的荣辱兴衰为背景，描绘出18世纪中国封建社会的方方面面，以及封建专制下新兴资本主义民主..."", ""tag"" : ""中国文学"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf6a"" }, ""title"" : ""红楼梦"", ""content"" : ""《红楼梦》是一部百科全书式的长篇小说。以宝黛爱情悲剧为主线，以四大家族的荣辱兴衰为背景，描绘出18世纪中国封建社会的方方面面，以及封建专制下新兴资本主义民主..."", ""tag"" : ""名著"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf88"" }, ""title"" : ""红楼梦"", ""content"" : ""《红楼梦》是一部百科全书式的长篇小说。以宝黛爱情悲剧为主线，以四大家族的荣辱兴衰为背景，描绘出18世纪中国封建社会的方方面面，以及封建专制下新兴资本主义民主..."", ""tag"" : ""古典文学"" } ]","红楼梦","59.70元"
"62cafa2e4039b36c9e201fca","[日] 黑柳彻子 著/赵玉皎","1007914","191906","真正懂孩子的教育经","https://img9.doubanio.com/view/subject/s/public/s1067911.jpg","南海出版公司","2003-1","8.8","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf7f"" }, ""title"" : ""窗边的小豆豆"", ""content"" : ""《窗边的小豆豆》讲述了作者上小学时的一段真实的故事。作者因淘气被原学校退学后，来到巴学园。在小林校长的爱护和引导下，让一般人眼里“怪怪”的小豆豆逐渐成了一个..."", ""tag"" : ""儿童文学"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf84"" }, ""title"" : ""窗边的小豆豆"", ""content"" : ""《窗边的小豆豆》是一部影响20世纪的儿童文学杰作，讲述了作者黑柳彻子上小学时一段真实的故事。小豆豆因淘气被原学校退学后，来到巴学园。在小林校长的爱护和引导下..."", ""tag"" : ""儿童文学"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c65f"" }, ""title"" : ""窗边的小豆豆"", ""content"" : ""《窗边的小豆豆》讲述了作者上小学时的一段真实的故事。作者因淘气被原学校退学后，来到巴学园。在小林校长的爱护和引导下，让一般人眼里“怪怪”的小豆豆逐渐成了一个..."", ""tag"" : ""教育"" } ]","窗边的小豆豆","20.00元"
"62cafa2e4039b36c9e201fcb","钱锺书","1008145","422716","幽默的语言和对生活深刻的观察","https://img9.doubanio.com/view/subject/s/public/s1070222.jpg","人民文学出版社","1991-2","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bed1"" }, ""title"" : ""围城"", ""content"" : ""《围城》是一幅栩栩如生的世井百态图，人生的酸甜苦辣千般滋味均在其中得到了淋漓尽致的体现。钱钟书先生将自己的语言天才并入极其渊博的知识，再添加上一些讽刺主义的..."", ""tag"" : ""经典"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bee7"" }, ""title"" : ""围城"", ""content"" : ""《围城》是一幅栩栩如生的世井百态图，人生的酸甜苦辣千般滋味均在其中得到了淋漓尽致的体现。钱钟书先生将自己的语言天才并入极其渊博的知识，再添加上一些讽刺主义的..."", ""tag"" : ""中国文学"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c027"" }, ""title"" : ""围城"", ""content"" : ""《围城》是钱钟书仅有的一部长篇小说，堪称中国现当代长篇小说的经典。小说塑造了抗战开初一类知识分子的群像，生动反映了在国家特定时期，特殊人群的行为操守、以及困..."", ""tag"" : ""钱钟书"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c028"" }, ""title"" : ""围城"", ""content"" : ""《围城》是钱钟书所著的长篇小说。第一版于1947年由上海晨光出版公司出版。1949年之后，由于政治等方面的原因，本书长期无法在中国大陆和台湾重印，仅在香港出..."", ""tag"" : ""钱钟书"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c02d"" }, ""title"" : ""围城"", ""content"" : ""《围城》是钱钟书所著的长篇小说。第一版于1947年由上海晨光出版公司出版。1949年之后，由于政治等方面的原因，本书长期无法在中国大陆和台湾重印，仅在香港出..."", ""tag"" : ""钱钟书"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c031"" }, ""title"" : ""围城"", ""content"" : ""《围城》三十年来横贯常销畅销小说之首。《围城》是钱钟书唯一的一部长篇小说，堪称中国现当代长篇小说的经典。小说塑造了抗战开初一类知识分子的群像，生动反映了在国..."", ""tag"" : ""钱钟书"" } ]","围城","19.00"
"62cafa2e4039b36c9e201fcc","[明] 施耐庵","1008357","69696","替天行道","https://img9.doubanio.com/view/subject/s/public/s1436519.jpg","人民文学出版社","1997-1","8.7","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf61"" }, ""title"" : ""水浒传（全二册）"", ""content"" : ""《水浒传》是我国第一部以农民起义为题材的长篇章回小说，是我国文学史上一座巍然屹立的丰碑，也是世界文学宝库中一颗光彩夺目的明珠。数百年来，它一直深受我国人民的..."", ""tag"" : ""名著"" } ]","水浒传（全二册）","50.60元"
"62cafa2e4039b36c9e201fcd","海子","1011754","41732","无","https://img9.doubanio.com/view/subject/s/public/s1067491.jpg","人民文学出版社","1999-04","9.0","[ ]","海子的诗","15.40"
"62cafa2e4039b36c9e201fce","[法] 米歇尔·福柯/刘北成","1012307","9062","伴随着惩罚的人性化，自由反而日益丧失了","https://img9.doubanio.com/view/subject/s/public/s2522397.jpg","生活·读书·新知三联书店","2003-1","9.3","[ ]","规训与惩罚","21.80元"
"62cafa2e4039b36c9e201fcf","蘅塘退士","1013267","22398","熟读唐诗三百首，不会吟诗也会吟","https://img9.doubanio.com/view/subject/s/public/s1008848.jpg","中华书局","1984-07-01","9.4","[ ]","唐诗三百首","0.65"
"62cafa2e4039b36c9e201fd0","曹禺","1013416","72582","一幕人生大悲剧，在一个雷雨夜爆发","https://img9.doubanio.com/view/subject/s/public/s23579217.jpg","人民文学出版社","1999-05","8.7","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c53a"" }, ""title"" : ""雷雨"", ""content"" : ""生命始于夏，作者出于一种“情感的迫切的需要”，“以一种悲悯的情怀来俯视这群地上的人们”，通过两个在伦理血缘上有着千丝万缕联系的家庭，剖析了社会和历史的深重罪..."", ""tag"" : ""戏剧"" } ]","雷雨","9.20"
"62cafa2e4039b36c9e201fd1","吴楚材","1014561","17360","收录自先秦至明末的散文二百二十二篇","https://img9.doubanio.com/view/subject/s/public/s1325863.jpg","中华书局","1987-1-1","9.1","[ ]","古文观止","21.00元"
"62cafa2e4039b36c9e201fd2","林达","1014825","14914","在法治国家里，民众怎样运用法律","https://img9.doubanio.com/view/subject/s/public/s2170315.jpg","生活·读书·新知三联书店","2004-08","9.0","[ ]","我也有一个梦想","25.00元"
"62cafa2e4039b36c9e201fd3","[明] 罗贯中","1019568","150438","是非成败转头空","https://img9.doubanio.com/view/subject/s/public/s1076932.jpg","人民文学出版社","1998-05","9.3","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf94"" }, ""title"" : ""三国演义（全二册）"", ""content"" : ""《三国演义》又名《三国志演义》、《三国志通俗演义》，是我国小说史上最著名最杰出的长篇章回体历史小说。 《三国演义》的作者是元末明初人罗贯中，由毛纶，毛宗岗父..."", ""tag"" : ""古典文学"" } ]","三国演义（全二册）","39.50元"
"62cafa2e4039b36c9e201fd4","冯友兰/赵复三","1021273","18482","中国哲学入门书","https://img9.doubanio.com/view/subject/s/public/s1069364.jpg","新世界出版社","2004-1","8.9","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c36c"" }, ""title"" : ""中国哲学简史"", ""content"" : ""20世纪中国一代哲人冯友兰毕生的经典代表作!\n被韩国首位女总统朴槿惠奉为生命灯塔，给了她战胜混乱世界的智慧和教诲。\n北京大学出版社独家拥有版权的冯友兰亲自指..."", ""tag"" : ""哲学"" } ]","中国哲学简史","38.00元"
"62cafa2e4039b36c9e201fd5","杨绛","1023045","287948","家庭生活回忆录","https://img9.doubanio.com/view/subject/s/public/s1015872.jpg","生活·读书·新知三联书店","2003-7","8.7","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c02a"" }, ""title"" : ""我们仨"", ""content"" : ""《我们仨》是钱钟书夫人杨绛撰写的家庭生活回忆录。1998年，钱钟书逝世，而他和杨绛唯一的女儿钱瑗已于此前（1997年）先他们而去。在人生的伴侣离去四年后，杨..."", ""tag"" : ""钱钟书"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c480"" }, ""title"" : ""我们仨"", ""content"" : ""《我们仨》是钱钟书夫人杨绛撰写的家庭生活回忆录。1998年，钱钟书逝世，而他和杨绛唯一的女儿钱瑗已于此前（1997年）先他们而去。在人生的伴侣离去四年后，杨..."", ""tag"" : ""回忆录"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c488"" }, ""title"" : ""我们仨"", ""content"" : ""《我们仨》是钱钟书夫人杨绛撰写的家庭生活回忆录。1998年，钱钟书逝世，而他和杨绛唯一的女儿钱瑗已于此前（1997年）先他们而去。在人生的伴侣离去四年后，杨..."", ""tag"" : ""回忆录"" } ]","我们仨","18.80元"
"62cafa2e4039b36c9e201fd6","林达","1027191","42400","窥见美国社会的一扇窗","https://img9.doubanio.com/view/subject/s/public/s1768916.jpg","生活·读书·新知三联书店","1997-5","9.0","[ ]","历史深处的忧虑","19.00元"
"62cafa2e4039b36c9e201fd7","林崇德 主编","1028409","14423","无","https://img9.doubanio.com/view/subject/s/public/s34069455.jpg","浙江教育出版社","1991-4","9.4","[ ]","中国少年儿童百科全书（全四册）","168.00元"
"62cafa2e4039b36c9e201fd8","[美] 曼昆/梁小民","1028842","20079","经济学家们的世界观","https://img9.doubanio.com/view/subject/s/public/s1785715.jpg","机械工业出版社","2003-8","9.1","[ ]","经济学原理（上下）","88.00元"
"62cafa2e4039b36c9e201fd9","三毛","1029111","53428","沙漠中寻常的生与死","https://img9.doubanio.com/view/subject/s/public/s1020454.jpg","哈尔滨出版社","2003-6","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c1bd"" }, ""title"" : ""哭泣的骆驼"", ""content"" : ""在《哭泣的骆驼》中，三毛依然恋恋着墨沙漠生活周遭的人与事，《收魂记》、《搭车客》、《逍遥七岛游》、《一个陌生人的死》、《大胡子与我》等篇，情趣盎然；《沙巴军..."", ""tag"" : ""三毛"" } ]","哭泣的骆驼","15.80元"
"62cafa2e4039b36c9e201fda","吴承恩/黄肃秋 注释","1029553","75166","神魔皆有人情，精魅亦通世故","https://img9.doubanio.com/view/subject/s/public/s1627374.jpg","人民文学出版社","2004-8","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf68"" }, ""title"" : ""西游记（全二册）"", ""content"" : ""《西游记》主要描写的是孙悟空保唐僧西天取经，历经九九八十一难的故事。唐僧取经是历史上一件真实的事。大约距今一千三百多年前，即唐太宗贞观元年（627），年仅2..."", ""tag"" : ""名著"" } ]","西游记（全二册）","47.20元"
"62cafa2e4039b36c9e201fdb","顾城","1033825","23829","火焰是我们诗歌唯一的读者","https://img9.doubanio.com/view/subject/s/public/s1024472.jpg","人民文学出版社","1998-12","8.8","[ ]","顾城的诗","20.00"
"62cafa2e4039b36c9e201fdc","[英] 史蒂芬·霍金/许明贤","1034282","57341","探索时间和空间的核心秘密","https://img9.doubanio.com/view/subject/s/public/s1914861.jpg","湖南科学技术出版社","2010-4","8.9","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c889"" }, ""title"" : ""时间简史"", ""content"" : ""《时间简史》讲述是探索时间和空间核心秘密的故事，是关于宇宙本性的最前沿知识，包括我们的宇宙图像、空间和时间、膨胀的宇宙不确定性原理、基本粒子和自然的力、黑洞..."", ""tag"" : ""科学"" } ]","时间简史","45.00元"
"62cafa2e4039b36c9e201fdd","纳训","1035848","54184","阿拉伯地区的古代民间传说","https://img9.doubanio.com/view/subject/s/public/s1070937.jpg","人民文学出版社","2003-01","8.7","[ ]","一千零一夜","22.00"
"62cafa2e4039b36c9e201fde","[美] E.B.怀特/任溶溶","1036274","64183","一个蜘蛛和小猪的故事，写给孩子，也写给大人","https://img9.doubanio.com/view/subject/s/public/s1120437.jpg","上海译文出版社","2004-5","8.6","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf59"" }, ""title"" : ""夏洛的网"", ""content"" : ""一个蜘蛛和小猪的故事，写给孩子，也写给大人。\n在朱克曼家的谷仓里，快乐地生活着一群动物，其中小猪威尔伯和蜘蛛夏洛建立了最真挚的友谊。然而，一个最丑恶的消息打..."", ""tag"" : ""童话"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf85"" }, ""title"" : ""夏洛的网"", ""content"" : ""一个蜘蛛和小猪的故事，写给孩子，也写给大人。\n在朱克曼家的谷仓里，快乐地生活着一群动物，其中小猪威尔伯和蜘蛛夏洛建立了最真挚的友谊。然而，一个最丑恶的消息打..."", ""tag"" : ""儿童文学"" } ]","夏洛的网","17.00元"
"62cafa2e4039b36c9e201fdf","三毛","1036490","42425","从遥远的撒哈拉到敦煌戈壁","https://img9.doubanio.com/view/subject/s/public/s1099483.jpg","哈尔滨出版社","2003-08","8.8","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c1be"" }, ""title"" : ""万水千山走遍"", ""content"" : ""大地啊，我来到你岸上时原是一个陌生人，住在你房子里时原是一个旅客，而今我离开你的门时却是一个朋友了。 当飞机降落在墨西哥首都的机场时，我的体力已经透支得几乎..."", ""tag"" : ""三毛"" } ]","万水千山走遍","13.80"
"62cafa2e4039b36c9e201fe0","老舍","1036613","25215","清末、民初、抗战胜利以后三个历史时期的北京生活风貌","https://img9.doubanio.com/view/subject/s/public/s33516550.jpg","人民文学出版社","2002-1","9.1","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c52d"" }, ""title"" : ""茶馆"", ""content"" : ""三幕话剧《茶馆》以北京一家大茶馆为背景，描写了清末、民初、抗战胜利以后三个历史时期的北京生活风貌，深刻地写出了王利发等人的真实命运。"", ""tag"" : ""戏剧"" } ]","茶馆","9.80元"
"62cafa2e4039b36c9e201fe1","[英] 阿·柯南道尔/丁钟华 等","1040211","118635","名侦探的代名词","https://img9.doubanio.com/view/subject/s/public/s1229240.jpg","群众出版社","1981-8","9.3","[ ]","福尔摩斯探案全集（上中下）","53.00元/68.00元"
"62cafa2e4039b36c9e201fe2","[美] 黄仁宇","1041482","179715","见微知著，历史观的颠覆","https://img9.doubanio.com/view/subject/s/public/s1800355.jpg","生活·读书·新知三联书店","1997-5","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c33b"" }, ""title"" : ""万历十五年"", ""content"" : ""万历十五年，亦即公元1587年，在西欧历史上为西班牙舰队全部出动征英的前一年；而在中国，这平平淡淡的一年中，发生了若干为历史学家所易于忽视的事件。这些事件，..."", ""tag"" : ""历史"" } ]","万历十五年","18.00元"
"62cafa2e4039b36c9e201fe3","[德国]格林兄弟/魏以新","1043008","86148","一本有教育意义的书","https://img9.doubanio.com/view/subject/s/public/s1043975.jpg","人民文学出版社","1994-11","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf50"" }, ""title"" : ""格林童话全集"", ""content"" : ""《格林童话全集》是德国民间故事集。由德国的雅各・格林和威廉・格林兄弟根据民间口述材料改写而成。他们搜集、整理、出版这些民间童话的目的，正如威廉所说，是\""希望..."", ""tag"" : ""童话"" } ]","格林童话全集","21.45元"
"62cafa2e4039b36c9e201fe4","老舍","1043815","186225","旧中国老北京贫苦市民的典型命运","https://img9.doubanio.com/view/subject/s/public/s1146040.jpg","人民文学出版社","2000-3-1","8.6","[ ]","骆驼祥子","12.00"
"62cafa2e4039b36c9e201fe5","金庸","1044547","77351","侠之大者，为国为民","https://img9.doubanio.com/view/subject/s/public/s2157336.jpg","生活·读书·新知三联书店","1999-04","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c15d"" }, ""title"" : ""射雕英雄传"", ""content"" : ""《射雕英雄传》是金庸的代表作之一，作于一九五七年到一九五九年，在《香港商报》连载。《射雕》中的人物个性单纯，郭靖诚朴厚重、黄蓉机智狡狯，读者容易印象深刻。这..."", ""tag"" : ""武侠"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c164"" }, ""title"" : ""射雕英雄传"", ""content"" : ""南宋年间，随丈夫杨铁心流落江南牛家村的包惜弱救了金国王子完颜洪烈，却害得丈夫和义兄郭啸天两家家破人亡。郭啸天的妻子逃到蒙古大漠，生下遗腹子郭靖。傻小子郭靖得..."", ""tag"" : ""武侠"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803c169"" }, ""title"" : ""射雕英雄传"", ""content"" : ""《射雕英雄传》是金庸的代表作之一，作于一九五七年到一九五九年，在《香港商报》连载。《射雕》中的人物个性单纯，郭靖诚朴厚重、黄蓉机智狡狯，读者容易印象深刻。这..."", ""tag"" : ""武侠"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c208"" }, ""title"" : ""射雕英雄传"", ""content"" : ""《射雕英雄传》是金庸的代表作之一，作于一九五七年到一九五九年，在《香港商报》连载。《射雕》中的人物个性单纯，郭靖诚朴厚重、黄蓉机智狡狯，读者容易印象深刻。这..."", ""tag"" : ""金庸"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c20f"" }, ""title"" : ""射雕英雄传"", ""content"" : ""《射雕英雄传》是金庸的代表作之一，作于一九五七年到一九五九年，在《香港商报》连载。《射雕》中的人物个性单纯，郭靖诚朴厚重、黄蓉机智狡狯，读者容易印象深刻。这..."", ""tag"" : ""金庸"" } ]","射雕英雄传","47.00元"
"62cafa2e4039b36c9e201fe6","（丹麦）安徒生/叶君健","1046209","115568","为了争取未来的一代","https://img9.doubanio.com/view/subject/s/public/s1034062.jpg","人民文学出版社","1997-08","9.2","[ ]","安徒生童话故事集","25.00元"
"62cafa2e4039b36c9e201fe7","錢穆","1046492","14578","钱穆中国通史","https://img9.doubanio.com/view/subject/s/public/s6795555.jpg","商务印书馆","2013-8","9.4","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c462"" }, ""title"" : ""國史大綱（上下）"", ""content"" : ""這是一部中國通史，因用大學教科書體例寫成，不得不力求簡要，僅舉大納，刪其瑣節。內容於學術思想，政治制度，社會風氣，國際形勢，兼有顧及，惟但求其通為一體，明其..."", ""tag"" : ""中国历史"" } ]","國史大綱（上下）","76.00元"
"62cafa2e4039b36c9e201fe8","[美] 欧·亨利/张经浩","1051193","70414","日常的奇迹","https://img9.doubanio.com/view/subject/s/public/s1137441.jpg","上海社会科学院出版社","2003-7","8.7","[ ]","麦琪的礼物","25.00元"
"62cafa2e4039b36c9e201fe9","曹文轩","1052990","41277","男孩桑桑刻骨铭心、终身难忘的六年小学生活","https://img9.doubanio.com/view/subject/s/public/s2652540.jpg","江苏少年儿童出版社","2009-6","9.0","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bf7a"" }, ""title"" : ""草房子"", ""content"" : ""这是一部讲究品位的少年长篇小说。\n作品写了男孩桑桑刻骨铭心、终身难忘的六年小学生活。六年中，他亲眼目睹或直接参与了一连串看似寻常但又催人泪下、撼动人心的故事..."", ""tag"" : ""儿童文学"" } ]","草房子","18.00元"
"62cafa2e4039b36c9e201fea","王小波","1054685","134503","沉默是沉默者的通行证","https://img9.doubanio.com/view/subject/s/public/s1447349.jpg","中国青年出版社","1997-10","9.1","[ { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bfb5"" }, ""title"" : ""沉默的大多数"", ""content"" : ""本书收录了王小波的杂文代表作，他以卓越的文采，众醉独醒的姿态对社会道德伦理、国学与新儒家、个体尊严以及小说、艺术等方面进行了酣畅淋漓的剖析，表达了有理有趣的..."", ""tag"" : ""王小波"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bfb7"" }, ""title"" : ""沉默的大多数"", ""content"" : ""☆ 用沉默影响世界！\n☆ 恢复《积极的结论》《论战与道德》《个人尊严》《域外杂谈·农场》初始文本。\n☆ 李银河郑重授权并审定：依据王小波手稿、生前定稿逐一勘..."", ""tag"" : ""王小波"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bfd7"" }, ""title"" : ""沉默的大多数"", ""content"" : ""本书收录了王小波的杂文代表作，他以卓越的文采，众醉独醒的姿态对社会道德伦理、国学与新儒家、个体尊严以及小说、艺术等方面进行了酣畅淋漓的剖析，表达了有理有趣的..."", ""tag"" : ""杂文"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bfda"" }, ""title"" : ""沉默的大多数"", ""content"" : ""☆ 用沉默影响世界！\n☆ 恢复《积极的结论》《论战与道德》《个人尊严》《域外杂谈·农场》初始文本。\n☆ 李银河郑重授权并审定：依据王小波手稿、生前定稿逐一勘..."", ""tag"" : ""杂文"" }, { ""_id"" : { ""$oid"" : ""62cc1dec98d6a775d803bfe0"" }, ""title"" : ""沉默的大多数"", ""content"" : ""《沉默的大多数》为王小波杂文随笔作品精选集。其中包括思想文化方面的文章，对日常生活、社会现象的评点，以及创作文论与少量书评。\n书中内容涉及广泛，有社会道德伦..."", ""tag"" : ""杂文"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c490"" }, ""title"" : ""沉默的大多数"", ""content"" : ""这本杂文随笔集包括思想文化方面的文章，涉及知识分子的处境及思考，社会道德伦理，文化论争，国学与新儒家，民族主义等问题；包括从日常生活中发掘出来的各种真知灼见..."", ""tag"" : ""思想"" } ]","沉默的大多数","27.00元"
"62cafa2e4039b36c9e201feb","林达","1056315","19720","美国政治法律制度的基本原理和操作细节","https://img9.doubanio.com/view/subject/s/public/s2170316.jpg","生活·读书·新知三联书店","2004-08","8.8","[ ]","总统是靠不住的","21.80"
"62cafa2e4039b36c9e201fec","沈从文","1057244","211756","一切充满了善，然而到处是不凑巧","https://img9.doubanio.com/view/subject/s/public/s1595557.jpg","北岳文艺出版社","2002-4","8.7","[ ]","边城","12.00元"
"62cafa2e4039b36c9e201fed","[印] 罗宾德拉纳德·泰戈尔/徐翰林","1058661","60668","一个淡泊清透的世界","https://img9.doubanio.com/view/subject/s/public/s1044902.jpg","哈尔滨出版社","2004-6","8.9","[ ]","飞鸟集","16.80元"
"62cafa2e4039b36c9e201fee","黄元吉","1059258","17535","中国历史上首部完整的哲学著作","https://img9.doubanio.com/view/subject/s/public/s1045431.jpg","陕西人民出版社","1996-10","9.5","[ { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c4c9"" }, ""title"" : ""道德经"", ""content"" : ""《道德經》，又稱《道德真經》、《老子》、《五千言》、《老子五千文》，是中國古代先秦諸子分家前的一部著作，為其時諸子所共仰，傳說是春秋時期的老子李耳所撰寫，是..."", ""tag"" : ""国学"" }, { ""_id"" : { ""$oid"" : ""62cc1ded98d6a775d803c4cf"" }, ""title"" : ""道德经"", ""content"" : ""《道德经》又称《道德真经》《老子》，分“道经”“德经”上下两篇，共八十一章。它不仅是道家（包括道教）代表作，而且还被尊为诸子之首、万经之王。《道德经》虽然只..."", ""tag"" : ""国学"" } ]","道德经","4.50元"
